"nr_num_residents_proven","d_completed","cd_regio"
"30","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"20","2020-06-08","VLA"
"3","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"8","2020-06-08","VLA"
"0","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"12","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"1","2020-06-08","VLA"
"0","2020-06-08","VLA"
"2","2020-06-08","VLA"
"0","2020-06-08","VLA"
"0","2020-06-08","VLA"
"11","2020-06-08","VLA"
"8","2020-06-09","VLA"
"0","2020-06-09","VLA"
"3","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"0","2020-06-09","VLA"
"1","2020-06-10","VLA"
"0","2020-06-10","VLA"
"0","2020-06-10","VLA"
"0","2020-06-10","VLA"
"9","2020-06-10","VLA"
"0","2020-06-10","VLA"
"0","2020-06-10","VLA"
"7","2020-06-11","VLA"
"0","2020-06-11","VLA"
"0","2020-06-12","VLA"
"0","2020-06-12","VLA"
"4","2020-06-12","VLA"
"4","2020-06-14","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"26","2020-06-15","VLA"
"0","2020-06-15","VLA"
"40","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"4","2020-06-15","VLA"
"1","2020-06-15","VLA"
"1","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"10","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"7","2020-06-15","VLA"
"0","2020-06-15","VLA"
"1","2020-06-15","VLA"
"0","2020-06-15","VLA"
"1","2020-06-15","VLA"
"0","2020-06-15","VLA"
"9","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"2","2020-06-15","VLA"
"1","2020-06-15","VLA"
"0","2020-06-15","VLA"
"75","2020-06-15","VLA"
"1","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"1","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"28","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"26","2020-06-15","VLA"
"0","2020-06-15","VLA"
"11","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"14","2020-06-15","VLA"
"0","2020-06-15","VLA"
"8","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"2","2020-06-15","VLA"
"0","2020-06-15","VLA"
"16","2020-06-15","VLA"
"16","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-15","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"65","2020-06-16","VLA"
"3","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-16","VLA"
"0","2020-06-17","VLA"
"4","2020-06-17","VLA"
"0","2020-06-17","VLA"
"0","2020-06-18","VLA"
"0","2020-06-18","VLA"
"8","2020-06-18","VLA"
"2","2020-06-18","VLA"
"0","2020-06-19","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"1","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"8","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"28","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"1","2020-06-22","VLA"
"0","2020-06-22","VLA"
"1","2020-06-22","VLA"
"0","2020-06-22","VLA"
"9","2020-06-22","VLA"
"2","2020-06-22","VLA"
"26","2020-06-22","VLA"
"2","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"1","2020-06-22","VLA"
"1","2020-06-22","VLA"
"26","2020-06-22","VLA"
"4","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"78","2020-06-22","VLA"
"0","2020-06-22","VLA"
"4","2020-06-22","VLA"
"11","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"0","2020-06-22","VLA"
"1","2020-06-22","VLA"
"5","2020-06-22","VLA"
"0","2020-06-22","VLA"
"1","2020-06-22","VLA"
"0","2020-06-23","VLA"
"0","2020-06-23","VLA"
"0","2020-06-23","VLA"
"1","2020-06-23","VLA"
"2","2020-06-23","VLA"
"0","2020-06-23","VLA"
"42","2020-06-23","VLA"
"3","2020-06-24","VLA"
"3","2020-06-24","VLA"
"0","2020-06-25","VLA"
"0","2020-06-25","VLA"
"0","2020-06-25","VLA"
"1","2020-06-26","VLA"
"3","2020-06-27","VLA"
"18","2020-06-28","VLA"
"20","2020-06-28","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"2","2020-06-29","VLA"
"0","2020-06-29","VLA"
"2","2020-06-29","VLA"
"1","2020-06-29","VLA"
"0","2020-06-29","VLA"
"28","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-29","VLA"
"60","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"27","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"9","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"16","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"2","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-29","VLA"
"2","2020-06-29","VLA"
"2","2020-06-29","VLA"
"1","2020-06-29","VLA"
"0","2020-06-29","VLA"
"8","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"0","2020-06-29","VLA"
"1","2020-06-30","VLA"
"1","2020-06-30","VLA"
"0","2020-06-30","VLA"
"8","2020-06-30","VLA"
"0","2020-06-30","VLA"
"0","2020-06-30","VLA"
"95","2020-06-30","VLA"
"0","2020-06-30","VLA"
"0","2020-06-30","VLA"
"2","2020-07-01","VLA"
"1","2020-07-02","VLA"
"0","2020-07-02","VLA"
"2","2020-07-03","VLA"
"0","2020-07-03","VLA"
"9","2020-07-04","VLA"
"10","2020-07-05","VLA"
"1","2020-07-06","VLA"
"0","2020-07-06","VLA"
"1","2020-07-06","VLA"
"1","2020-07-06","VLA"
"0","2020-07-06","VLA"
"1","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"8","2020-07-06","VLA"
"0","2020-07-06","VLA"
"5","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"20","2020-07-06","VLA"
"2","2020-07-06","VLA"
"0","2020-07-06","VLA"
"9","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"1","2020-07-06","VLA"
"1","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"10","2020-07-06","VLA"
"27","2020-07-06","VLA"
"0","2020-07-06","VLA"
"2","2020-07-06","VLA"
"2","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"1","2020-07-06","VLA"
"3","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"0","2020-07-06","VLA"
"8","2020-07-07","VLA"
"18","2020-07-07","VLA"
"0","2020-07-07","VLA"
"0","2020-07-07","VLA"
"0","2020-07-07","VLA"
"0","2020-07-08","VLA"
"0","2020-07-08","VLA"
"0","2020-07-08","VLA"
"0","2020-07-08","VLA"
"1","2020-07-08","VLA"
"3","2020-07-09","VLA"
"0","2020-07-09","VLA"
"3","2020-07-09","VLA"
"3","2020-07-10","VLA"
"3","2020-07-11","VLA"
"0","2020-07-13","VLA"
"2","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"1","2020-07-13","VLA"
"11","2020-07-13","VLA"
"5","2020-07-13","VLA"
"2","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"8","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"72","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"1","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"18","2020-07-13","VLA"
"0","2020-07-13","VLA"
"8","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"4","2020-07-13","VLA"
"0","2020-07-13","VLA"
"1","2020-07-13","VLA"
"0","2020-07-13","VLA"
"1","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"27","2020-07-13","VLA"
"1","2020-07-13","VLA"
"5","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-13","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","BRU"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"3","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"8","2020-07-14","VLA"
"2","2020-07-14","VLA"
"5","2020-07-14","VLA"
"0","2020-07-14","VLA"
"0","2020-07-14","VLA"
"3","2020-07-15","VLA"
"0","2020-07-17","VLA"
"4","2020-07-17","VLA"
"3","2020-07-18","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"1","2020-07-20","VLA"
"0","2020-07-20","VLA"
"2","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"1","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"1","2020-07-20","VLA"
"4","2020-07-20","VLA"
"27","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"65","2020-07-20","VLA"
"1","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"29","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-20","VLA"
"0","2020-07-21","VLA"
"3","2020-07-21","VLA"
"8","2020-07-22","VLA"
"0","2020-07-22","VLA"
"1","2020-07-22","VLA"
"1","2020-07-22","VLA"
"0","2020-07-22","VLA"
"1","2020-07-22","VLA"
"4","2020-07-22","VLA"
"3","2020-07-23","VLA"
"2","2020-07-24","VLA"
"1","2020-07-26","VLA"
"27","2020-07-27","VLA"
"78","2020-07-27","VLA"
"0","2020-07-27","VLA"
"1","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"32","2020-07-27","VLA"
"0","2020-07-27","VLA"
"25","2020-07-27","VLA"
"65","2020-07-27","VLA"
"1","2020-07-27","VLA"
"1","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"30","2020-07-27","VLA"
"1","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"1","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"12","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"17","2020-07-27","VLA"
"8","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"1","2020-07-27","VLA"
"2","2020-07-27","VLA"
"1","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"0","2020-07-27","VLA"
"1","2020-07-27","VLA"
"0","2020-07-28","VLA"
"4","2020-07-28","VLA"
"0","2020-07-28","VLA"
"1","2020-07-28","VLA"
"2","2020-07-28","VLA"
"1","2020-07-28","VLA"
"0","2020-07-28","VLA"
"0","2020-07-28","VLA"
"0","2020-07-28","VLA"
"0","2020-07-29","VLA"
"0","2020-07-29","VLA"
"0","2020-07-30","VLA"
"0","2020-07-31","VLA"
"0","2020-07-31","VLA"
"0","2020-08-01","VLA"
"1","2020-08-02","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"1","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"1","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"27","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"72","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"2","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"23","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"2","2020-08-03","VLA"
"3","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"1","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"1","2020-08-03","VLA"
"0","2020-08-03","VLA"
"1","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"0","2020-08-03","VLA"
"2","2020-08-04","VLA"
"0","2020-08-04","VLA"
"0","2020-08-04","VLA"
"2","2020-08-04","VLA"
"0","2020-08-04","VLA"
"0","2020-08-04","VLA"
"8","2020-08-04","VLA"
"0","2020-08-04","VLA"
"3","2020-08-05","VLA"
"0","2020-08-05","VLA"
"3","2020-08-05","VLA"
"0","2020-08-06","VLA"
"3","2020-08-06","VLA"
"3","2020-08-07","VLA"
"5","2020-08-09","VLA"
"12","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"1","2020-08-10","VLA"
"1","2020-08-10","VLA"
"1","2020-08-10","VLA"
"2","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"2","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"1","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"3","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"9","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"4","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"1","2020-08-10","VLA"
"0","2020-08-10","VLA"
"2","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"0","2020-08-10","VLA"
"30","2020-08-10","VLA"
"0","2020-08-11","VLA"
"2","2020-08-11","VLA"
"10","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"2","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-11","VLA"
"0","2020-08-12","VLA"
"5","2020-08-12","VLA"
"0","2020-08-12","VLA"
"12","2020-08-13","VLA"
"10","2020-08-14","VLA"
"8","2020-08-15","VLA"
"9","2020-08-16","VLA"
"5","2020-08-17","VLA"
"5","2020-08-18","VLA"
"6","2020-08-19","VLA"
"5","2020-08-20","VLA"
"5","2020-08-21","VLA"
"9","2020-08-22","VLA"
"6","2020-08-23","VLA"
"4","2020-08-24","VLA"
"4","2020-08-24","VLA"
"0","2020-08-24","VLA"
"3","2020-08-25","VLA"
"2","2020-08-26","VLA"
"0","2020-08-27","VLA"
"2","2020-08-27","VLA"
"3","2020-08-28","VLA"
"3","2020-08-29","VLA"
"1","2020-08-31","VLA"
"0","2020-09-01","VLA"
"1","2020-09-02","VLA"
"1","2020-09-03","VLA"
"0","2020-09-04","VLA"
"1","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"8","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"45","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-07","VLA"
"0","2020-09-08","VLA"
"0","2020-09-08","VLA"
"0","2020-09-08","VLA"
"0","2020-09-10","VLA"
"10","2020-09-12","VLA"
"0","2020-09-14","VLA"
"1","2020-09-14","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"0","2020-09-14","VLA"
"3","2020-09-14","VLA"
"8","2020-09-15","VLA"
"0","2020-09-15","VLA"
"0","2020-09-15","VLA"
"0","2020-09-15","VLA"
"0","2020-09-15","VLA"
"0","2020-09-15","VLA"
"0","2020-09-15","VLA"
"6","2020-09-15","VLA"
"0","2020-09-15","VLA"
"6","2020-09-16","VLA"
"6","2020-09-17","VLA"
"6","2020-09-18","VLA"
"0","2020-09-19","VLA"
"4","2020-09-19","VLA"
"3","2020-09-20","VLA"
"3","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"0","2020-09-21","VLA"
"1","2020-09-21","VLA"
"1","2020-09-21","VLA"
"0","2020-09-21","VLA"
"5","2020-09-22","VLA"
"0","2020-09-22","VLA"
"0","2020-09-23","VLA"
"8","2020-09-23","VLA"
"2","2020-09-23","VLA"
"2","2020-09-25","VLA"
"0","2020-09-28","VLA"
"1","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"4","2020-09-28","VLA"
"0","2020-09-28","VLA"
"3","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"1","2020-09-28","VLA"
"0","2020-09-28","VLA"
"0","2020-09-28","VLA"
"17","2020-09-29","VLA"
"8","2020-09-29","VLA"
"1","2020-09-30","VLA"
"4","2020-10-01","VLA"
"5","2020-10-02","VLA"
"1","2020-10-02","VLA"
"10","2020-10-03","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"1","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-05","VLA"
"13","2020-10-05","VLA"
"0","2020-10-05","VLA"
"0","2020-10-06","VLA"
"0","2020-10-06","VLA"
"9","2020-10-06","VLA"
"12","2020-10-06","VLA"
"1","2020-10-06","VLA"
"0","2020-10-06","VLA"
"0","2020-10-06","VLA"
"4","2020-10-07","VLA"
"0","2020-10-08","VLA"
"13","2020-10-08","VLA"
"11","2020-10-09","VLA"
"9","2020-10-10","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"2","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"0","2020-10-12","VLA"
"4","2020-10-12","VLA"
"1","2020-10-12","VLA"
"0","2020-10-12","VLA"
"2","2020-10-13","VLA"
"8","2020-10-13","VLA"
"3","2020-10-14","VLA"
"2","2020-10-15","VLA"
