"nr_num_infection_gloves","d_completed","cd_regio"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-14","VLA"
"","2020-07-15","VLA"
"","2020-07-17","VLA"
"5","2020-07-17","VLA"
"","2020-07-18","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"2","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"100","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"3","2020-07-20","VLA"
"10","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"","2020-07-20","VLA"
"100","2020-07-21","VLA"
"","2020-07-21","VLA"
"20","2020-07-22","VLA"
"","2020-07-22","VLA"
"","2020-07-22","VLA"
"","2020-07-22","VLA"
"","2020-07-22","VLA"
"","2020-07-22","VLA"
"","2020-07-22","VLA"
"","2020-07-23","VLA"
"","2020-07-24","VLA"
"","2020-07-26","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"10","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"200","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"100","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-27","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-28","VLA"
"","2020-07-29","VLA"
"","2020-07-29","VLA"
"","2020-07-30","VLA"
"","2020-07-31","VLA"
"","2020-07-31","VLA"
"","2020-08-01","VLA"
"","2020-08-02","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"200","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"100","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"20","2020-08-03","VLA"
"","2020-08-03","VLA"
"20","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-03","VLA"
"","2020-08-04","VLA"
"","2020-08-04","VLA"
"","2020-08-04","VLA"
"100","2020-08-04","VLA"
"","2020-08-04","VLA"
"","2020-08-04","VLA"
"","2020-08-04","VLA"
"","2020-08-04","VLA"
"","2020-08-05","VLA"
"","2020-08-05","VLA"
"","2020-08-05","VLA"
"","2020-08-06","VLA"
"","2020-08-06","VLA"
"","2020-08-07","VLA"
"","2020-08-09","VLA"
"0","2020-08-10","VLA"
"30","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"100","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"10","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"300","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-10","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-11","VLA"
"5000","2020-08-11","VLA"
"","2020-08-11","VLA"
"","2020-08-12","VLA"
"","2020-08-12","VLA"
"","2020-08-12","VLA"
"","2020-08-13","VLA"
"","2020-08-14","VLA"
"","2020-08-15","VLA"
"","2020-08-16","VLA"
"","2020-08-17","VLA"
"","2020-08-18","VLA"
"","2020-08-19","VLA"
"","2020-08-20","VLA"
"","2020-08-21","VLA"
"","2020-08-22","VLA"
"","2020-08-23","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-24","VLA"
"","2020-08-25","VLA"
"","2020-08-26","VLA"
"20","2020-08-27","VLA"
"","2020-08-27","VLA"
"","2020-08-28","VLA"
"","2020-08-29","VLA"
"","2020-08-31","VLA"
"","2020-09-01","VLA"
"","2020-09-02","VLA"
"","2020-09-03","VLA"
"","2020-09-04","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-07","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-08","VLA"
"","2020-09-10","VLA"
"","2020-09-12","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-14","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"20","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"60","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-15","VLA"
"","2020-09-16","VLA"
"","2020-09-17","VLA"
"","2020-09-18","VLA"
"","2020-09-19","VLA"
"","2020-09-19","VLA"
"","2020-09-20","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-21","VLA"
"","2020-09-22","VLA"
"","2020-09-22","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-23","VLA"
"","2020-09-25","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-28","VLA"
"","2020-09-29","VLA"
"","2020-09-29","VLA"
"","2020-09-30","VLA"
"","2020-10-01","VLA"
"","2020-10-02","VLA"
"","2020-10-02","VLA"
"","2020-10-03","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-05","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-06","VLA"
"","2020-10-07","VLA"
"","2020-10-08","VLA"
"","2020-10-08","VLA"
"","2020-10-09","VLA"
"","2020-10-10","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-12","VLA"
"","2020-10-13","VLA"
"","2020-10-13","VLA"
"","2020-10-14","VLA"
"","2020-10-15","VLA"
